showID,filename,airdate,showType,showSubType
1784,3248.html,2004-02-27,Regular,Regular
1785,3249.html,2009-12-16,Regular,Regular
1786,325.html,2001-11-01,Champions,Tournament of Champions
1787,3250.html,2009-12-17,Celebrity,Million Dollar Celebrity Invitational
1788,3251.html,2004-03-01,Regular,Regular
1789,3252.html,2009-12-18,Regular,Regular
1790,3253.html,2009-12-14,Regular,Regular
1791,3254.html,2009-12-15,Regular,Regular
1792,3255.html,2009-12-21,Regular,Regular
1793,3256.html,2009-12-22,Regular,Regular
1794,3257.html,2009-12-24,Regular,Regular
1795,3258.html,2009-12-23,Regular,Regular
1796,3259.html,2009-12-25,Regular,Regular
1797,326.html,2001-11-02,Champions,Tournament of Champions
1798,3260.html,2004-03-02,Regular,Regular
1799,3261.html,2009-12-28,Regular,Regular
1800,3262.html,2004-03-03,Regular,Regular
1801,3263.html,2009-12-29,Regular,Regular
1802,3264.html,2009-12-30,Regular,Regular
1803,3265.html,2009-12-31,Regular,Regular
1804,3266.html,2010-01-01,Regular,Regular
1805,3267.html,2004-03-04,Regular,Regular
1806,3268.html,2010-01-04,Regular,Regular
1807,3269.html,2010-01-05,Regular,Regular
1808,327.html,2001-10-31,Champions,Tournament of Champions
1809,3270.html,2004-03-05,Regular,Regular
1810,3271.html,2010-01-06,Regular,Regular
1811,3272.html,2004-03-08,Regular,Regular
1812,3273.html,2010-01-07,Regular,Regular
1813,3274.html,2010-01-08,Regular,Regular
1814,3275.html,2010-01-11,Regular,Regular
1815,3276.html,2004-03-09,Regular,Regular
1816,3277.html,2010-01-12,Regular,Regular
1817,3278.html,2004-03-10,Regular,Regular
1818,3279.html,2010-01-13,Regular,Regular
1819,328.html,2005-05-23,Champions,Ultimate Tournament of Champions
1820,3280.html,2010-01-14,Regular,Regular
1821,3281.html,2004-03-11,Regular,Regular
1822,3282.html,2010-01-15,Regular,Regular
1823,3283.html,2010-01-18,Regular,Regular
1824,3284.html,2004-03-12,Regular,Regular
1825,3285.html,2010-01-19,Regular,Regular
1826,3286.html,2004-03-15,Regular,Regular
1827,3287.html,2010-01-20,Regular,Regular
1828,3288.html,2010-01-21,Celebrity,Million Dollar Celebrity Invitational
1829,3289.html,2004-03-16,Regular,Regular
1830,329.html,2005-05-24,Champions,Ultimate Tournament of Champions
1831,3290.html,2010-01-22,Regular,Regular
1832,3291.html,2010-01-25,Regular,Regular
1833,3292.html,2004-03-17,Regular,Regular
1834,3293.html,2010-01-26,Regular,Regular
1835,3294.html,2004-03-18,Regular,Regular
1836,3295.html,2010-01-27,Regular,Regular
1837,3296.html,2010-01-28,Regular,Regular
1838,3297.html,2004-03-19,Regular,Regular
1839,3298.html,2010-01-29,Regular,Regular
1840,3299.html,2004-03-22,Regular,Regular
1841,33.html,2004-10-20,Kids,Kids Week
1842,330.html,2005-05-25,Champions,Ultimate Tournament of Champions
1843,3300.html,2010-02-01,College,College Championship
1844,3301.html,2010-02-02,College,College Championship
1845,3302.html,2004-03-23,Regular,Regular
1846,3303.html,2010-02-03,College,College Championship
1847,3304.html,2004-03-24,Regular,Regular
1848,3305.html,2010-02-04,College,College Championship
1849,3306.html,2010-02-05,College,College Championship
1850,3307.html,2010-02-08,College,College Championship
1851,3308.html,2004-03-25,Regular,Regular
1852,3309.html,2010-02-09,College,College Championship
1853,3310.html,2004-03-26,Regular,Regular
1854,3311.html,2010-02-10,College,College Championship
1855,3312.html,2010-02-11,College,College Championship
1856,3313.html,2004-03-29,Regular,Regular
1857,3314.html,2010-02-12,College,College Championship
1858,3315.html,2004-03-30,Regular,Regular
1859,3316.html,2004-03-31,Regular,Regular
1860,3317.html,2010-02-15,Regular,Regular
1861,3318.html,2010-02-16,Regular,Regular
1862,3319.html,2010-02-17,Regular,Regular
1863,3320.html,2003-09-09,Regular,Regular
1864,3321.html,2010-02-18,Celebrity,Million Dollar Celebrity Invitational
1865,3322.html,2010-02-19,Regular,Regular
1866,3323.html,2010-02-22,Regular,Regular
1867,3324.html,2003-09-10,Regular,Regular
1868,3325.html,2010-02-23,Regular,Regular
1869,3326.html,2003-09-11,Regular,Regular
1870,3327.html,2010-02-24,Regular,Regular
1871,3328.html,2010-02-25,Regular,Regular
1872,3329.html,2010-02-26,Regular,Regular
1873,3331.html,2010-03-01,Regular,Regular
1874,3332.html,2010-03-02,Regular,Regular
1875,3333.html,2010-03-03,Regular,Regular
1876,3334.html,2010-03-04,Regular,Regular
1877,3335.html,2010-03-05,Regular,Regular
1878,3337.html,2010-03-08,Regular,Regular
1879,3338.html,2010-03-09,Regular,Regular
1880,3339.html,2010-03-10,Regular,Regular
1881,334.html,2005-05-26,Regular,Regular
1882,3340.html,2010-03-11,Regular,Regular
1883,3341.html,2010-03-12,Regular,Regular
1884,3342.html,2003-09-26,Kids,Back to School Week
1885,3343.html,2010-03-15,Regular,Regular
1886,3344.html,2010-03-16,Regular,Regular
1887,3345.html,2010-03-17,Regular,Regular
1888,3346.html,2010-03-18,Celebrity,Million Dollar Celebrity Invitational
1889,3347.html,2010-03-19,Regular,Regular
1890,3348.html,2010-03-22,Regular,Regular
1891,3349.html,2010-03-23,Regular,Regular
1892,3350.html,2010-03-24,Regular,Regular
1893,3351.html,2010-03-25,Regular,Regular
1894,3352.html,2010-03-26,Regular,Regular
1895,3353.html,2010-03-29,Regular,Regular
1896,3354.html,2010-03-30,Regular,Regular
1897,3355.html,2010-03-31,Regular,Regular
1898,3356.html,2010-04-01,Regular,Regular
1899,3357.html,2010-04-02,Regular,Regular
1900,3358.html,2010-04-05,Regular,Regular
1901,3359.html,2010-04-06,Regular,Regular
1902,3360.html,2010-04-07,Regular,Regular
1903,3361.html,2010-04-08,Regular,Regular
1904,3362.html,2010-04-09,Regular,Regular
1905,3363.html,2010-04-12,Regular,Regular
1906,3364.html,2010-04-13,Regular,Regular
1907,3365.html,2010-04-14,Regular,Regular
1908,3366.html,2010-04-15,Celebrity,Million Dollar Celebrity Invitational
1909,3367.html,2010-04-16,Celebrity,Million Dollar Celebrity Invitational
1910,3368.html,2010-04-19,Regular,Regular
1911,3369.html,2010-04-20,Regular,Regular
1912,337.html,2005-05-27,Regular,Regular
1913,3370.html,2010-04-21,Regular,Regular
1914,3371.html,2010-04-22,Regular,Regular
1915,3372.html,2010-04-23,Regular,Regular
1916,3375.html,2010-04-26,Regular,Regular
1917,3376.html,2010-04-27,Regular,Regular
1918,3378.html,2010-04-28,Regular,Regular
1919,3379.html,2010-04-29,Regular,Regular
1920,3380.html,2010-04-30,Regular,Regular
1921,3381.html,2010-05-03,Celebrity,Million Dollar Celebrity Invitational
1922,3383.html,2010-05-04,Celebrity,Million Dollar Celebrity Invitational
1923,3384.html,2010-05-06,Celebrity,Million Dollar Celebrity Invitational
1924,3385.html,2010-05-05,Celebrity,Million Dollar Celebrity Invitational
1925,3386.html,2010-05-07,Celebrity,Million Dollar Celebrity Invitational
1926,3387.html,2010-05-10,Champions,Tournament of Champions
1927,3388.html,2010-05-11,Champions,Tournament of Champions
1928,3389.html,2010-05-12,Champions,Tournament of Champions
1929,3390.html,2010-05-13,Champions,Tournament of Champions
1930,3391.html,2010-05-14,Champions,Tournament of Champions
1931,3392.html,2010-05-17,Champions,Tournament of Champions
1932,3393.html,2010-05-18,Champions,Tournament of Champions
1933,3394.html,2010-05-19,Champions,Tournament of Champions
1934,3395.html,2010-05-20,Champions,Tournament of Champions
1935,3396.html,2010-05-21,Champions,Tournament of Champions
1936,3397.html,2010-05-24,Regular,Regular
1937,3398.html,2010-05-25,Regular,Regular
1938,3399.html,2010-05-26,Regular,Regular
1939,34.html,2004-10-21,Kids,Kids Week
1940,3400.html,2010-05-27,Regular,Regular
1941,3401.html,2010-05-28,Regular,Regular
1942,3402.html,2010-05-31,Regular,Regular
1943,3403.html,2010-06-01,Regular,Regular
1944,3404.html,2010-06-02,Regular,Regular
1945,3405.html,2010-06-03,Regular,Regular
1946,3406.html,2010-06-04,Regular,Regular
1947,3407.html,2010-06-07,Regular,Regular
1948,3408.html,2010-06-08,Regular,Regular
1949,3410.html,2010-06-09,Regular,Regular
1950,3411.html,2010-06-10,Regular,Regular
1951,3412.html,2010-06-11,Regular,Regular
1952,3413.html,2010-06-14,Regular,Regular
1953,3414.html,2010-06-15,Regular,Regular
1954,3415.html,2010-06-16,Regular,Regular
1955,3416.html,2010-06-17,Regular,Regular
1956,3417.html,2010-06-18,Regular,Regular
1957,3418.html,2010-06-21,Regular,Regular
1958,3419.html,2010-06-22,Regular,Regular
1959,342.html,2002-05-02,Champions,Million Dollar Masters
1960,3420.html,2010-06-23,Regular,Regular
1961,3421.html,2010-06-24,Regular,Regular
1962,3422.html,2010-06-25,Regular,Regular
1963,3423.html,2010-06-28,Regular,Regular
1964,3424.html,2010-06-29,Regular,Regular
1965,3425.html,2010-06-30,Regular,Regular
1966,3426.html,2010-07-01,Regular,Regular
1967,3427.html,2010-07-02,Regular,Regular
1968,3428.html,2010-07-05,Kids,Kids Week
1969,3430.html,2010-07-06,Kids,Kids Week
1970,3431.html,2010-07-07,Kids,Kids Week
1971,3432.html,2010-07-08,Kids,Kids Week
1972,3433.html,2010-07-09,Kids,Kids Week
1973,3434.html,2010-07-12,Regular,Regular
1974,3435.html,2010-07-13,Regular,Regular
1975,3437.html,2010-07-14,Regular,Regular
1976,3438.html,2010-07-15,Regular,Regular
1977,3439.html,2010-07-16,Regular,Regular
1978,3440.html,2010-07-19,Regular,Regular
1979,3441.html,2010-07-20,Regular,Regular
1980,3442.html,2010-07-21,Regular,Regular
1981,3443.html,2010-07-22,Regular,Regular
1982,3444.html,2010-07-23,Regular,Regular
1983,3445.html,2010-07-26,Regular,Regular
1984,3446.html,2010-07-27,Regular,Regular
1985,3447.html,2010-07-29,Regular,Regular
1986,3448.html,2010-07-30,Regular,Regular
1987,3449.html,2010-07-28,Regular,Regular
1988,3458.html,2010-09-13,Regular,Regular
1989,3459.html,2010-09-14,Regular,Regular
1990,346.html,2005-05-30,Regular,Regular
1991,3460.html,2010-09-15,Regular,Regular
1992,3461.html,2010-09-16,Regular,Regular
1993,3462.html,2010-09-17,Regular,Regular
1994,3463.html,2010-09-20,Regular,Regular
1995,3464.html,2010-09-21,Regular,Regular
1996,3465.html,2010-09-22,Regular,Regular
1997,3466.html,2010-09-24,Regular,Regular
1998,3467.html,2010-09-23,Regular,Regular
1999,3468.html,2010-09-27,Regular,Regular
2000,3469.html,2010-09-28,Regular,Regular
2001,3470.html,2010-09-29,Regular,Regular
2002,3471.html,2010-09-30,Regular,Regular
2003,3472.html,2010-10-01,Regular,Regular
2004,3473.html,2010-10-04,Regular,Regular
2005,3474.html,2010-10-05,Regular,Regular
2006,3475.html,2010-10-06,Regular,Regular
2007,3476.html,2010-10-07,Regular,Regular
2008,3477.html,2010-10-08,Regular,Regular
2009,3478.html,2010-10-11,Regular,Regular
2010,3479.html,2010-10-12,Regular,Regular
2011,3480.html,2010-10-13,Regular,Regular
2012,3481.html,2010-10-14,Regular,Regular
2013,3482.html,2010-10-15,Regular,Regular
2014,3483.html,2010-10-18,Regular,Regular
2015,3484.html,2010-10-19,Regular,Regular
2016,3485.html,2010-10-20,Regular,Regular
2017,3486.html,2010-10-21,Regular,Regular
2018,3487.html,2010-10-22,Regular,Regular
2019,3488.html,2010-10-25,Regular,Regular
2020,3489.html,2010-10-26,Regular,Regular
2021,3490.html,2010-10-27,Regular,Regular
2022,3491.html,2010-10-28,Regular,Regular
2023,3492.html,2010-10-29,Regular,Regular
2024,3493.html,2010-11-01,Regular,Regular
2025,3494.html,2010-11-02,Regular,Regular
2026,3495.html,2010-11-03,Regular,Regular
2027,3496.html,2010-11-05,Regular,Regular
2028,3497.html,2010-11-04,Regular,Regular
2029,3498.html,2010-11-08,College,College Championship
2030,3499.html,2010-11-09,College,College Championship
2031,35.html,2004-10-22,Kids,Kids Week
2032,350.html,2005-05-31,Regular,Regular
2033,3500.html,2010-11-10,College,College Championship
2034,3502.html,2010-11-11,College,College Championship
2035,3503.html,2010-11-12,College,College Championship
2036,3504.html,2010-11-15,College,College Championship
2037,3505.html,2010-11-16,College,College Championship
2038,3506.html,2010-11-18,College,College Championship
2039,3507.html,2010-11-17,College,College Championship
2040,3508.html,2010-11-19,College,College Championship
2041,3510.html,2010-11-22,Regular,Regular
2042,3511.html,2010-11-23,Regular,Regular
2043,3513.html,2010-11-24,Regular,Regular
2044,3515.html,2010-11-26,Regular,Regular
2045,3516.html,2010-11-25,Regular,Regular
2046,3517.html,2010-11-29,Regular,Regular
2047,3518.html,2010-11-30,Regular,Regular
2048,3519.html,2010-12-01,Regular,Regular
2049,3520.html,2010-12-02,Regular,Regular
2050,3521.html,2010-12-03,Regular,Regular
2051,3522.html,2010-12-06,Regular,Regular
2052,3523.html,2010-12-07,Regular,Regular
2053,3524.html,2010-12-08,Regular,Regular
2054,3525.html,2010-12-09,Regular,Regular
2055,3526.html,2010-12-10,Regular,Regular
2056,3527.html,2010-12-13,Regular,Regular
2057,3528.html,2010-12-14,Champions,The IBM Challenge
2058,3529.html,2010-12-15,Regular,Regular
2059,3530.html,2010-12-16,Regular,Regular
2060,3531.html,2010-12-17,Regular,Regular
2061,3532.html,2010-12-20,Regular,Regular
2062,3533.html,2010-12-21,Regular,Regular
2063,3534.html,2010-12-22,Regular,Regular
2064,3535.html,2010-12-23,Regular,Regular
2065,3536.html,2010-12-24,Regular,Regular
2066,3537.html,2010-12-27,Regular,Regular
2067,3538.html,2010-12-28,Regular,Regular
2068,3539.html,2010-12-31,Regular,Regular
2069,3540.html,2010-12-29,Regular,Regular
2070,3541.html,2010-12-30,Regular,Regular
2071,3542.html,2011-01-03,Regular,Regular
2072,3543.html,2011-01-04,Regular,Regular
2073,3544.html,2011-01-05,Regular,Regular
2074,3545.html,2011-01-07,Regular,Regular
2075,3546.html,2011-01-06,Regular,Regular
2076,3547.html,2011-01-11,Regular,Regular
2077,3548.html,2011-01-10,Regular,Regular
2078,3549.html,2011-01-12,Regular,Regular
2079,3550.html,2011-01-14,Regular,Regular
2080,3551.html,2011-01-13,Regular,Regular
2081,3553.html,2011-01-17,Regular,Regular
2082,3554.html,2011-01-18,Regular,Regular
2083,3555.html,2011-01-19,Regular,Regular
2084,3556.html,2011-01-20,Regular,Regular
2085,3557.html,2011-01-21,Regular,Regular
2086,3558.html,2011-01-24,Regular,Regular
2087,3559.html,2011-01-25,Regular,Regular
2088,3560.html,2011-01-26,Regular,Regular
2089,3561.html,2011-01-28,Regular,Regular
2090,3562.html,2011-01-27,Regular,Regular
2091,3563.html,2011-01-31,Regular,Regular
2092,3564.html,2011-02-01,Regular,Regular
2093,3565.html,2011-02-02,Regular,Regular
2094,3566.html,2011-02-04,Regular,Regular
2095,3567.html,2011-02-03,Regular,Regular
2096,3569.html,2011-02-07,Regular,Regular
2097,357.html,2005-06-01,Regular,Regular
2098,3570.html,2011-02-08,Regular,Regular
2099,3571.html,2011-02-09,Regular,Regular
2100,3572.html,2011-02-10,Regular,Regular
2101,3574.html,2011-02-11,Regular,Regular
2102,3575.html,2011-02-14,Champions,The IBM Challenge
2103,3576.html,2011-02-15,Champions,The IBM Challenge
2104,3577.html,2011-02-16,Champions,The IBM Challenge
2105,3578.html,2011-02-17,Teen,Teen Tournament
2106,3579.html,2011-02-18,Teen,Teen Tournament
2107,3580.html,2011-02-21,Teen,Teen Tournament
2108,3581.html,2011-02-22,Teen,Teen Tournament
2109,3582.html,2011-02-23,Teen,Teen Tournament
2110,3583.html,2011-02-24,Teen,Teen Tournament
2111,3584.html,2011-02-25,Teen,Teen Tournament
2112,3586.html,2011-02-28,Teen,Teen Tournament
2113,3587.html,2011-03-01,Teen,Teen Tournament
2114,3588.html,2011-03-02,Teen,Teen Tournament
2115,3589.html,2011-03-04,Regular,Regular
2116,3590.html,2011-03-03,Regular,Regular
2117,3591.html,2011-03-08,Regular,Regular
2118,3592.html,2011-03-07,Regular,Regular
2119,3593.html,2011-03-09,Regular,Regular
2120,3594.html,2011-03-10,Regular,Regular
2121,3596.html,2011-03-11,Regular,Regular
2122,3597.html,2011-03-14,Regular,Regular
2123,3598.html,2011-03-15,Regular,Regular
2124,3599.html,2011-03-16,Regular,Regular
2125,36.html,2004-10-25,Regular,Regular
2126,3600.html,2011-03-17,Regular,Regular
2127,3601.html,2003-09-12,Regular,Regular
2128,3602.html,2011-03-18,Regular,Regular
2129,3604.html,2011-03-21,Regular,Regular
2130,3605.html,2011-03-22,Regular,Regular
2131,3606.html,2011-03-23,Regular,Regular
2132,3607.html,2011-03-24,Regular,Regular
2133,3608.html,2011-03-25,Regular,Regular
2134,3609.html,2011-03-28,Regular,Regular
2135,3610.html,2011-03-29,Regular,Regular
2136,3611.html,2011-03-30,Regular,Regular
2137,3612.html,2011-04-01,Regular,Regular
2138,3613.html,2011-03-31,Regular,Regular
2139,3614.html,2011-04-04,Regular,Regular
2140,3615.html,2011-04-05,Regular,Regular
2141,3616.html,2011-04-06,Regular,Regular
2142,3617.html,2011-04-07,Regular,Regular
2143,3618.html,2011-04-08,Regular,Regular
2144,3619.html,2011-04-11,Regular,Regular
2145,3620.html,2011-04-12,Regular,Regular
2146,3621.html,2011-04-13,Regular,Regular
2147,3622.html,2011-04-14,Regular,Regular
2148,3623.html,2011-04-15,Regular,Regular
2149,3624.html,2011-04-18,Regular,Regular
2150,3626.html,2011-04-19,Regular,Regular
2151,3627.html,2011-04-20,Regular,Regular
2152,3628.html,2011-04-21,Regular,Regular
2153,3629.html,2011-04-22,Regular,Regular
2154,3630.html,2011-04-25,Regular,Regular
2155,3631.html,2011-04-26,Regular,Regular
2156,3632.html,2011-04-27,Regular,Regular
2157,3633.html,2011-04-29,Regular,Regular
2158,3634.html,2011-04-28,Regular,Regular
2159,3635.html,2011-05-02,Other,Teachers Tournament
2160,3636.html,2011-05-03,Other,Teachers Tournament
2161,3637.html,2011-05-04,Other,Teachers Tournament
2162,3638.html,2011-05-06,Other,Teachers Tournament
2163,3639.html,2011-05-05,Other,Teachers Tournament
2164,3640.html,2011-05-09,Other,Teachers Tournament
2165,3641.html,2011-05-10,Other,Teachers Tournament
2166,3642.html,2011-05-11,Other,Teachers Tournament
2167,3643.html,2011-05-12,Other,Teachers Tournament
2168,3644.html,2011-05-13,Other,Teachers Tournament
2169,3645.html,2011-05-16,Regular,Regular
2170,3646.html,2011-05-17,Regular,Regular
2171,3647.html,2011-05-18,Regular,Regular
2172,3648.html,2011-05-19,Regular,Regular
2173,3649.html,2011-05-20,Regular,Regular
2174,365.html,2002-09-05,Regular,Regular
2175,3650.html,2011-05-23,Regular,Regular
2176,3651.html,2011-05-24,Regular,Regular
2177,3652.html,2011-05-25,Regular,Regular
2178,3653.html,2011-05-27,Regular,Regular
2179,3654.html,2011-05-26,Regular,Regular
2180,3655.html,2011-05-30,Regular,Regular
2181,3656.html,2011-05-31,Regular,Regular
2182,3657.html,2011-06-01,Regular,Regular
2183,3658.html,2011-06-02,Regular,Regular
2184,3659.html,2011-06-03,Regular,Regular
2185,366.html,2005-06-02,Regular,Regular
2186,3660.html,2011-06-06,Regular,Regular
2187,3661.html,2011-06-07,Regular,Regular
2188,3662.html,2011-06-08,Regular,Regular
2189,3663.html,2011-06-09,Regular,Regular
2190,3664.html,2011-06-10,Regular,Regular
2191,3667.html,2011-06-14,Regular,Regular
2192,3668.html,2011-06-13,Regular,Regular
2193,3669.html,2011-06-15,Regular,Regular
2194,367.html,2002-09-06,Regular,Regular
2195,3672.html,2011-06-16,Regular,Regular
2196,3673.html,2011-06-17,Regular,Regular
2197,3675.html,2011-06-20,Regular,Regular
2198,3677.html,2011-06-21,Regular,Regular
2199,3678.html,2011-06-22,Regular,Regular
2200,3682.html,2011-06-24,Regular,Regular
2201,3684.html,2011-06-23,Regular,Regular
2202,3685.html,2011-06-27,Regular,Regular
2203,3686.html,2011-06-28,Regular,Regular
2204,3687.html,2011-06-29,Regular,Regular
2205,3688.html,2011-06-30,Regular,Regular
2206,3689.html,2011-07-01,Regular,Regular
